source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,source_code_category_name,source_code_category_code,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
000000000000000188,2010000201,None,ehif_service,"Seedeelundite muud haigused, vanus >17, kht-ga",Seedeelundite haigused,06,Other digestive system diagnoses w CC,394,38001204,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000189,2010000202,None,ehif_service,"Seedeelundite muud haigused, vanus >17, kht-ta",Seedeelundite haigused,06,Other digestive system diagnoses w/o CC/MCC,395,38001205,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000190,2010000203,None,ehif_service,"Seedeelundite muud haigused, vanus 0-17",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000147O,2010000594,None,ehif_service,"Pärasoole resektsioon, lühike ravi",Seedeelundite haigused,06,Rectal resection w/o CC/MCC,334,38001153,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000149O,2010000595,None,ehif_service,"Peen- ja jämesoole suured operatsioonid, lühike ravi",Seedeelundite haigused,06,Major small & large bowel procedures w/o CC/MCC,331,38001150,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000151O,2010000596,None,ehif_service,"Kõhukelmeliidete vabastamine, lühike ravi",Seedeelundite haigused,06,Peritoneal adhesiolysis w/o CC/MCC,337,38001156,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000153O,2010000597,None,ehif_service,"Peen- ja jämesoole väikesed operatsioonid, lühike ravi",Seedeelundite haigused,06,Minor small & large bowel procedures w/o CC/MCC,346,38001165,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000154A,2010000598,None,ehif_service,"Mao, söögitoru ja kaksteistsõrmiku suured operatsioonid, vanus >17, kht-ga",Seedeelundite haigused,06,"Stomach, esophageal & duodenal proc w CC",327,38001146,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000154B,2010000599,None,ehif_service,"Mao, söögitoru ja kaksteistsõrmiku muud operatsioonid, vanus >17, kht-ga",Seedeelundite haigused,06,"Stomach, esophageal & duodenal proc w CC",327,38001146,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000155A,2010000600,None,ehif_service,"Mao, söögitoru ja kaksteistsõrmiku suured operatsioonid, vanus >17, kht-ta",Seedeelundite haigused,06,"Stomach, esophageal & duodenal proc w/o CC/MCC",328,38001147,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000155B,2010000601,None,ehif_service,"Mao, söögitoru ja kaksteistsõrmiku muud operatsioonid, vanus >17, kht-ta",Seedeelundite haigused,06,"Stomach, esophageal & duodenal proc w/o CC/MCC",328,38001147,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000156O,2010000602,None,ehif_service,"Mao, söögitoru ja kaksteistsõrmiku operatsioonid, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000158O,2010000603,None,ehif_service,"Väikesed sooleoperatsioonid, lühike ravi",Seedeelundite haigused,06,Anal & stomal procedures w/o CC/MCC,349,38001168,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000160O,2010000604,None,ehif_service,"Songa operatsioonid, välja arvatud kubemesong ja reiesong, lühike ravi",Seedeelundite haigused,06,Hernia procedures except inguinal & femoral w/o CC/MCC,355,38001174,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000162O,2010000605,None,ehif_service,"Kubemesonga ja reiesonga operatsioonid, lühike ravi",Seedeelundite haigused,06,Inguinal & femoral hernia procedures w/o CC/MCC,352,38001171,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000162P,2010000606,None,ehif_service,"Kubemesonga ja reiesonga operatsioonid, kahepoolne, lühike ravi",Seedeelundite haigused,06,Inguinal & femoral hernia procedures w/o CC/MCC,352,38001171,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000166N,2010000607,None,ehif_service,"Apendektoomia, tüsistunud",Seedeelundite haigused,06,Appendectomy w complicated principal diag w CC,339,38001158,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000167O,2010000608,None,ehif_service,"Apendektoomia, lühike ravi",Seedeelundite haigused,06,Appendectomy w/o complicated principal diag w/o CC/MCC,343,38001162,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000171O,2010000610,None,ehif_service,"Seedeelundite muud operatsioonid, lühike ravi",Seedeelundite haigused,06,Other digestive system O.R. procedures w/o CC/MCC,358,38001177,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000174N,2010000611,None,ehif_service,Tüsistunud peptiline haavand või seedetrakti verejooks,Seedeelundite haigused,06,G.I. hemorrhage w CC,378,38001188,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000175N,2010000612,None,ehif_service,Tüsistumata peptiline haavand või seedetrakti verejooks,Seedeelundite haigused,06,G.I. hemorrhage w/o CC/MCC,379,38001189,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000184A,2010000613,None,ehif_service,"Ösofagiit, gastroenteriit ja seedeelundite muud haigused, vanus 0-17, kht-ga",Seedeelundite haigused,06,"Esophagitis, gastroent & misc digest disorders w MCC",391,38001201,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000184B,2010000614,None,ehif_service,"Ösofagiit, gastroenteriit ja seedeelundite muud haigused, vanus 0-17, kht-ta",Seedeelundite haigused,06,"Esophagitis, gastroent & misc digest disorders w/o MCC",392,38001202,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000703O,2010002126,None,ehif_service,"Endoskoopiline stendi asetamine seedetrakti, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000704O,2010002137,None,ehif_service,"Peensoole endoskoopiline protseduur, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000707O,2010002168,None,ehif_service,"Pärasoole endoskoopiline protseduur, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000707P,2010002169,None,ehif_service,"Hemorroidide sklerotreaapia/ligatuur, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000709O,2010002188,None,ehif_service,"Enteroskoopia, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000710O,2010002199,None,ehif_service,"Koloskoopia, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000712O,2010002220,None,ehif_service,"Rektosigmoideoskoopia, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000720O,2010002267,None,ehif_service,"Seedetrakti kombineeritud endoskoopia, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000806O,2010002718,None,ehif_service,"Seedetrakti väheulatuslik protseduur, lühike ravi",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000906O,2010002816,None,ehif_service,"Seedetrakti haigus, lühike ravi olulise protseduurita",Seedeelundite haigused,06,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000037,2010000044,None,ehif_service,Silmakoopa operatsioonid,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000038,2010000045,None,ehif_service,Vikerkesta operatsioonid,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000039,2010000046,None,ehif_service,Läätse operatsioonid,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000040,2010000050,None,ehif_service,"Silmamuna välised operatsioonid, v.a silmakoopas, vanus >17",Silmahaigused,02,Extraocular procedures except orbit,115,38000979,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000041,2010000051,None,ehif_service,"Silmavälised operatsioonid, v.a silmakoopas, vanus 0-17",Silmahaigused,02,Extraocular procedures except orbit,115,38000979,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000042,2010000052,None,ehif_service,"Silmasisesed operatsioonid, v.a võrkkestal, vikerkestal ja läätsel",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000043,2010000053,None,ehif_service,Hüpheem,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000044,2010000054,None,ehif_service,Peamised ägedad silmainfektsioonid,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000045,2010000055,None,ehif_service,Neuroloogilised silmahaigused,Silmahaigused,02,Neurological eye disorders,123,38000984,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000046,2010000056,None,ehif_service,"Muud silmahaigused, vanus >17, kht-ga",Silmahaigused,02,Other disorders of the eye w MCC,124,38000985,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000047,2010000057,None,ehif_service,"Muud silmahaigused, vanus >17, kht-ta",Silmahaigused,02,Other disorders of the eye w/o MCC,125,38000986,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000048,2010000058,None,ehif_service,"Muud silmahaigused, vanus 0-17",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036A,2010000382,None,ehif_service,Muud võrkkesta operatsioonid,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036B,2010000383,None,ehif_service,Ulatuslik protseduur võrkkestal,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036C,2010000384,None,ehif_service,Kiiritusravi protseduur silmal,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036D,2010000385,None,ehif_service,Suur operatsioon silmal,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036E,2010000386,None,ehif_service,Võrkkesta operatsioonid,Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036O,2010000387,None,ehif_service,"Võrkkesta operatsioonid, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036P,2010000388,None,ehif_service,"Silma sarvkesta siirdamine, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036R,2010000389,None,ehif_service,"Laserprotseduur vikerkestal ja eeskambris, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000036S,2010000390,None,ehif_service,"Silma siserõhuga seotud protseduurid, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000037O,2010000401,None,ehif_service,"Silmakoopa operatsioonid, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000038O,2010000409,None,ehif_service,"Vikerkesta operatsioonid, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000039O,2010000420,None,ehif_service,"Läätse operatsioonid, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000039P,2010000421,None,ehif_service,"Kahepoolne läätse operatsioon, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000039Q,2010000422,None,ehif_service,"Ühepoolne läätse operatsioon, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000040N,2010000433,None,ehif_service,"Muud silmavälised operatsioonid, vanus >17",Silmahaigused,02,Extraocular procedures except orbit,115,38000979,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000040X,2010000434,None,ehif_service,"Silmavälised protseduurid, va silmakoobas",Silmahaigused,02,Extraocular procedures except orbit,115,38000979,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000041O,2010000445,None,ehif_service,"Muud silmavälised operatsioonid, lühike ravi",Silmahaigused,02,Extraocular procedures except orbit,115,38000979,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000041P,2010000446,None,ehif_service,"Operatsioonid kõõrdsilmsuse korral, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000042O,2010000457,None,ehif_service,"Silmasisesed operatsioonid, v.a võrkkestal, vikerkestal ja läätsel, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000042P,2010000458,None,ehif_service,"Muud silmasisesed protseduurid, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000802O,2010002712,None,ehif_service,"Silma väheulatuslik protseduur, lühike ravi",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000902O,2010002777,None,ehif_service,"Silmahaigused, lühike ravi olulise protseduurita",Silmahaigused,02,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000461,2010000489,None,ehif_service,"Operatsioon, diagnoosiks kokkupuude terviseteenistusega",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000463,2010000491,None,ehif_service,"Haigustunnused ja sümptomid, kht-ga",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,Signs & symptoms w MCC,947,38001610,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000464,2010000492,None,ehif_service,"Haigustunnused ja sümptomid, kht-ta",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,Signs & symptoms w/o MCC,948,38001611,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000465,2010000493,None,ehif_service,"Järelravi, anamnees pahaloomulise kasvajaga",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000466,2010000494,None,ehif_service,"Järelravi, anamnees pahaloomulise kasvajata",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000467,2010000495,None,ehif_service,Muud tervist mõjutavad tegurid,Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,Other factors influencing health status,951,38001614,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000530,2010000531,None,ehif_service,Üldanesteesia muude probleemide korral; Üldanesteesia muude probleemide korral,Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000461O,2010001350,None,ehif_service,"Operatsioon, diagnoosiks kokkupuude terviseteenistusega, lühike ravi",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000462O,2010001351,None,ehif_service,"Taastusravi, lühike ravi",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000467A,2010001352,None,ehif_service,"Muud tervist mõjutavad tegurid, vanus 0-17",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,Other factors influencing health status,951,38001614,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000467B,2010001353,None,ehif_service,"Muud tervist mõjutavad tegurid, vanus >17",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,Other factors influencing health status,951,38001614,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000483B,2010001373,None,ehif_service,Vereringe intensiivne toetamine,Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000550A,2010001638,None,ehif_service,"Insuldi taastusravi, patsient vajab abi pesemisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000550B,2010001639,None,ehif_service,"Insuldi taastusravi, patsient vajab abi pesemisel, võimeline enda eest hoolitsema, ei ole võimeline ratastooli kasutama",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000550C,2010001640,None,ehif_service,"Insuldi taastusravi, patsient vajab abi pesemisel, võimeline enda eest hoolitsema kui abistatakse, võimeline ratastooli kasutama kui abistatakse",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000550D,2010001641,None,ehif_service,"Insuldi taastusravi, patsient vajab abi pesemisel, võimeline enda eest hoolitsema kui abistatakse, ei ole võimeline ratastooli kasutama",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000550E,2010001642,None,ehif_service,"Insuldi taastusravi, patsient ei ole võimeline ise pesema",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000551A,2010001643,None,ehif_service,"Demüelisatsiooni taastusravi, patsient vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000551B,2010001644,None,ehif_service,"Demüelisatsiooni taastusravi, patsient ei ole võimeline kasutama ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000552A,2010001645,None,ehif_service,"Seljaaju kahjustuse taastusravi, patsient vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000552B,2010001646,None,ehif_service,"Seljaaju kahjustuse taastusravi, patsient vajab lliikumiseks ratastooli, võimeline sööma kui abistatakse",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000552C,2010001647,None,ehif_service,"Seljaaju kahjustuse taastusravi, patsient vajab lliikumiseks ratastooli, ei ole võimeline sööma",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000553A,2010001648,None,ehif_service,"Ajukahjustuse taastusravi, patsient ei vaja abi pesemisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000553B,2010001649,None,ehif_service,"Ajukahjustuse taastusravi, patsient vajab abi pesemisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000554A,2010001650,None,ehif_service,"Ajukasvaja taastusravi, patsient vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000554B,2010001651,None,ehif_service,"Ajukasvaja taastusravi, patsient ei ole võimeline kasutama liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000555A,2010001652,None,ehif_service,"Muu neuoroloogise kahjustuse taastusravi, patsient vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000555B,2010001653,None,ehif_service,"Muu neuoroloogise kahjustuse taastusravi, patsient ei ole võimeline kasutama lliikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000556A,2010001654,None,ehif_service,"Vereringe või hingamiselundite kahjustuse taastusravi, patsient vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000556B,2010001655,None,ehif_service,"Vereringe või hingamiselundite kahjustuse taastusravi, patsient vajab abi ratastooliga liikumiseks",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000557A,2010001656,None,ehif_service,"CTD taastusravi, patsient vajab abi tualetis käimisel, vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000557B,2010001657,None,ehif_service,"CTD taastusravi, patsient vajab abi tualetis käimisel, ei ole võimeline kasutama liikumiseks ratastooli, soolefunktsioon normaalne",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000557C,2010001658,None,ehif_service,"CTD taastusravi, patsient vajab abi tualetis käimisel, esineb probleeme soolefunktsioonis",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000557D,2010001659,None,ehif_service,"CTD taastusravi, patsient ei ole võimeline tualetis käima, soolefunktsioon normaalne",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000557E,2010001660,None,ehif_service,"CTD taastusravi, patsient ei ole võimeline tualetis käima, esineb probleeme soolefunktsioonis",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000558A,2010001661,None,ehif_service,"Muu trauma, patsient vajab abi tualetis käimisel, liigub ise",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000558B,2010001662,None,ehif_service,"Muu trauma, patsient vajab abi tualetis käimisel ja liikumisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000558C,2010001663,None,ehif_service,"Muu trauma, patsient ei ole võimeline tualetis käima",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000559A,2010001664,None,ehif_service,"Amputatsioon, vajab liikumiseks ratastooli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000559B,2010001665,None,ehif_service,"Amputatsioon, ei ole võimaline kasutama ratastoli",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000560A,2010001666,None,ehif_service,"Muu taastusravi vajadus, käib tualetis ise, vajab liikumisel abi",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000560B,2010001667,None,ehif_service,"Muu taastusravi vajadus, käib tualetis ise,ei liikub ise",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000560C,2010001668,None,ehif_service,"Muu taastusravi vajadus, käib tualetis ise, vajab abi sotsialiseerumisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000560D,2010001669,None,ehif_service,"Muu taastusravi vajadus, patsient vajab abi tualetis käimisel, ei vaja abi sotsialiseerumisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000560E,2010001670,None,ehif_service,"Muu taastusravi vajadus, käib tualetis ise, vajab abi sotsialiseerumisel",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000708O,2010002180,None,ehif_service,"Endoskoopiline ultraheli uuring, lühike ravi",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000823O,2010002742,None,ehif_service,"Väheulatuslik protseduur muude haigusseisundite korral, lühike ravi",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000923O,2010002897,None,ehif_service,"Muu määratlemata haigus, lühike ravi olulise protseduurita",Tervist mõjustavad tegurid ja muud kontaktid terviseteenistustega,23,Other factors influencing health status,951,38001614,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000392,2010000412,None,ehif_service,"Splenektoomia, vanus >17",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000393,2010000413,None,ehif_service,"Splenektoomia, vanus 0-17",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000394,2010000414,None,ehif_service,Vere ja vereloomeelundite muud operatsioonid,Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000395,2010000415,None,ehif_service,"Vere punalibledega seotud haigused, vanus >17",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000396,2010000416,None,ehif_service,"Vere punalibledega seotud haigused, vanus 0-17",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000397,2010000417,None,ehif_service,Hüübivushäired,Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,Coagulation disorders,813,38001518,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000398,2010000418,None,ehif_service,"Retikuloendoteliaalsüsteemi ja immuunmehhanismidega seotud haigused, kht-ga",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,Reticuloendothelial & immunity disorders w CC,815,38001520,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
000000000000000399,2010000419,None,ehif_service,"Retikuloendoteliaalsüsteemi ja immuunmehhanismidega seotud haigused, kht-ta",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,Reticuloendothelial & immunity disorders w/o CC/MCC,816,38001521,DRG,Observation,MS-DRG,2025-02-21,2099-12-31
00000000000000393O,2010001187,None,ehif_service,"Splenektoomia, lühike ravi",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000394O,2010001189,None,ehif_service,"Vere ja vereloomeelundite muud operatsioonid, lühike ravi",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000816O,2010002736,None,ehif_service,"Vereloome ja immuunsüsteemi väheulatuslik protseduur, lühike ravi",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
00000000000000916O,2010002884,None,ehif_service,"Vereloome ja immuunsüsteemi haigus, lühike ravi olulise protseduurita",Vere ja vereloomeelundite haigused ning immuunmehhanismidega seotud haigused,16,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000103,2010000114,None,ehif_service,Südame siirdamine,Vereringehaigused,05,,No matching concept,0,None,,,2025-02-21,2099-12-31
000000000000000108,2010000119,None,ehif_service,Muud kardiotorakaalsed operatsioonid,Vereringehaigused,05,,No matching concept,0,None,,,2025-02-21,2099-12-31
